7218.61666,1.38530697376026,58.451,40.222,38.722,40.629,65.283,65.553
7216.68809,1.38567717979343,57.909,39.914,38.74,39.897,65.171,65.42
7214.75953,1.38604758182426,57.629,39.766,38.81,39.312,65.413,65.126
7212.83097,1.38641818193058,57.734,39.861,38.886,39.354,65.871,64.803
7210.9024,1.38678898219452,57.939,40.04,39.127,39.777,66.099,64.733
7208.97384,1.38715997892982,58.067,39.886,39.33,40.065,66.104,64.865
7207.04527,1.38753117614315,58.241,39.449,39.379,40.019,66.246,64.979
7205.11671,1.38790257014449,58.144,39.188,39.228,39.551,66.314,64.963
7203.18814,1.38827416494497,57.61,39.364,38.786,38.934,65.811,64.937
7201.25958,1.38864595685079,57.242,39.627,38.268,38.781,65.158,64.948
7199.33101,1.38901794987754,57.279,39.508,37.931,39.008,64.831,64.697
7197.40245,1.38939014032764,57.506,39.214,37.891,39.219,64.668,64.335
7195.47389,1.38976253028972,57.69,39.135,38.03,39.402,64.602,64.173
7193.54532,1.39013512185671,57.77,39.083,37.938,39.48,64.64,63.992
7191.61676,1.39050791132535,57.903,39.034,37.583,39.386,64.639,63.921
7189.68819,1.39088090272243,57.968,39.222,37.454,39.201,64.591,64.168
7187.75963,1.39125409234087,57.843,39.379,37.645,39.006,64.678,64.309
7185.83106,1.39162748421197,57.841,39.354,37.785,38.965,64.977,64.319
7183.9025,1.39200107462483,57.992,39.397,37.808,38.893,65.171,64.509
7181.97393,1.39237486761526,57.761,39.35,37.795,38.47,64.903,64.529
7180.04537,1.39274885946856,57.086,39.06,37.519,37.831,64.326,64.01
7178.11681,1.39312305228424,56.538,38.85,36.936,37.242,63.902,63.316
7176.18824,1.39349744816616,56.263,38.708,36.469,36.826,63.896,62.976
7174.25968,1.39387204339389,56.163,38.573,36.459,36.744,64.182,63.206
7172.33111,1.39424684201452,56.342,38.829,36.72,37.028,64.422,63.65
7170.40255,1.39462184030379,56.689,39.371,36.817,37.348,64.558,63.728
7168.47398,1.39499704231332,56.927,39.537,36.619,37.424,64.689,63.42
7166.54542,1.39537244431502,57.131,39.374,36.421,37.489,64.696,63.294
7164.61685,1.39574805036504,57.288,39.277,36.474,37.804,64.567,63.555
7162.68829,1.39612385673145,56.985,38.999,36.721,38.041,64.392,63.732
7160.75973,1.39649986552474,56.23,38.398,36.923,37.923,64.189,63.599
7158.83116,1.39687607885978,55.807,37.896,36.932,37.894,64.044,63.483
7156.9026,1.39725249299886,55.932,37.625,36.853,38.075,63.878,63.536
7154.97403,1.39762911200951,56.083,37.395,36.818,38.037,63.651,63.636
7153.04547,1.39800593215018,56.03,37.199,36.817,37.647,63.543,63.532
7151.1169,1.39838295749298,55.875,37.123,36.645,37.177,63.604,63.169
7149.18834,1.39876018429247,55.806,37.124,36.261,36.895,63.806,63
7147.25977,1.39913761662534,55.852,37.239,35.903,36.896,63.937,63.179
7145.33121,1.39951525074231,55.742,37.493,35.767,37.055,63.792,63.264
7143.40265,1.39989308876492,55.442,37.493,36.005,36.98,63.593,63.142
7141.47408,1.40027113281912,55.145,37.09,36.301,36.64,63.5,63.001
7139.54552,1.40064937914984,54.957,36.688,35.992,36.448,63.472,62.883
7137.61695,1.40102783184519,54.922,36.457,35.398,36.424,63.511,62.807
7135.68839,1.40140648714622,54.913,36.317,35.262,36.245,63.404,62.526
7133.75982,1.40178534914566,54.99,36.236,35.408,35.861,63.117,62.13
